File,Aleph system no.,Author,Title,Language,Location,Date,DOM ID,Type,Genre
nogenre.xlsx,014839776,,"A Letter to the Cliff Bridge Proprietors, on the Scheme for erecting New Public Baths, Assembly Rooms, Sanitorium, etc. in Scarborough.",eng,London,1856,lsidyv35608395,,
nogenre.xlsx,014839778,"Dendy, Walter Cooper",The Beautiful Islets of Britaine.,eng,London,1857,lsidyv309abd6e,,
nogenre.xlsx,014839779,"Dendy, Walter Cooper","The Beautiful Islets of Britaine... Described and illustrated from sketches on the spot by the author. Re-issue, with additions.",eng,London,1860,lsidyv34ef3c7b,,
nogenre.xlsx,014839781,"Dennis, John, Of Dorking",A hand-book of Dorking... Second edition.,eng,Dorking,1858,lsidyv34f5bd2e,,
nogenre.xlsx,014839782,"Denniston, Goldsmith","Survey of Orange County. From Transactions N.Y. State Agricultural Society, 1862.",eng,Albany,1863,lsidyv35b27fc7,,
nogenre.xlsx,014839785,"Derry, Joseph Tyrone","Georgia: a guide to its cities, towns, scenery, and resources... With illustrations.",eng,Philadelphia,1878,lsidyv3581018a,,
nogenre.xlsx,014839796,"Dilkes, Charles E","The United States of America, as they are, etc.",eng,Liverpool,1889,lsidyv35b07dc6,,
nogenre.xlsx,014839797,"Dillwyn, Lewis Weston","A Descriptive Catalogue of Recent Shells, arranged according to the Linnæan method: with particular attention to the synonymy.",eng,London,1817,lsidyv354edca1 -- lsidyv3199422c,,
nogenre.xlsx,014839798,,"Matthews's New Bristol Directory, for... 1793-4, etc.",eng,,1898,lsidyv34f1ccde,,
nogenre.xlsx,014839799,,The First Newcastle Directory... Reprinted in facsimile. With an introduction by J. R. Boyle.,eng,Newcastle,1889,lsidyv34f4e5da,,
nogenre.xlsx,014839800,,The City of Richmond Business Directory and City Guide. Compiled... by Mills & Starke.,eng,Richmond,1866,lsidyv34fe3c68,,
nogenre.xlsx,014839801,,"Post Office Directory; or, Business Man's Guide to the Post Offices in the United States... Containing also a comprehensive codification of the existing Postal laws... Compiled... by D. D. T. Leech.",eng,New-York,1856,lsidyv357ef4c0,,
nogenre.xlsx,014839802,"Disturnell, John","A Gazetteer of the State of New York... Second edition, with additions and corrections.",eng,Albany,1843,lsidyv357e9100,,
nogenre.xlsx,014839803,"Disturnell, John",New York as it was and as it is; giving an account of the city from its settlement to the present time... with map and illustrations.,eng,New-York,1876,lsidyv35811f64,,
nogenre.xlsx,014839805,"Dixon, William Hepworth, F.S.A",New America... With illustrations from original photographs.,eng,London,1867,lsidyv35b42973,,
nogenre.xlsx,014839808,"Dodsworth, Roger",Dodsworth's Yorkshire Notes. The Wapentake of Agbrigg... edited by A. S. Ellis and G. W. Tomlinson. Reprinted from the “Yorkshire Archæological Journal.'.,eng,,1884,lsidyv32cc62d0,,
nogenre.xlsx,014839809,"Dodwell, Edward","A classical and topographical Tour through Greece, during the years 1801, 1805, and 1806.",eng,London,1819,lsidyv359bde99,,
nogenre.xlsx,014839813,,Suffolk Domesday... The Latin text extended and translated into English... by J. H.,eng,Bury,1888,lsidyv31b1ec30 -- lsidyv34f59e46,,
nogenre.xlsx,014839817,"Dorman, James","Dorman's Guide to St. Leonards-on-Sea and Hastings,... Fifth edition.",eng,Leonards,1872,lsidyv359ae8d1,,
nogenre.xlsx,014839819,"Dow, Joseph","An historical address delivered at Hampton, New Hampshire... 25 Dec. 1838, in commemoration of the settlement of that town, etc.",eng,Concord,1839,lsidyv35b1874b,,
nogenre.xlsx,014839821,"Dowding, M. K",Old Wiltshire Market Towns and Villages... Illustrated by M. E. Sargent.,eng,London,1896,lsidyv317127b4,,
nogenre.xlsx,014839823,"Drake, Francis Samuel","The Indian Tribes of the United States... Illustrated, etc.",eng,Philadelphia,1891,lsidyv35bd23fa -- lsidyv358bad68,,
nogenre.xlsx,014839824,"Drake, Francis Samuel","The Town of Roxbury: its memorable persons and places,... with... illustrations of its old landmarks and noted personages.",eng,Roxbury,1878,lsidyv35829787,,
nogenre.xlsx,014839827,"Drake, Samuel Gardner","Indian Captivities: being a collection of the most remarkable narratives of persons taken captive by the North American Indians... To which are added notes, historical, biographical, etc.",eng,Boston,1839,lsidyv357e7015,,
nogenre.xlsx,014839837,,"Official Tourist Guide of the Dublin, Wicklow, and Wexford Railway. Illustrated. Compiled by A. T. Hennessy.",eng,,1895,lsidyv35536529,,
nogenre.xlsx,014839838,"Dubois, Le Sieur, A Traveller",The Voyages made by the Sieur D. B.... Translated and edited by Captain P. Oliver... With facsimile maps and illustrations.,eng,London,1897,lsidyv35569485,,
nogenre.xlsx,014839842,"Ducatel, Julius Timoleon; Alexander, J. H","Report on the projected survey of the State of Maryland, pursuant to a resolution of the General Assembly.",eng,Annapolis,1834,lsidyv355488fe,,
nogenre.xlsx,014839845,"Du Chaillu, Paul Belloni",The Land of the Midnight Sun... New edition.,eng,London,1899,lsidyv34eed0ae,,
nogenre.xlsx,014839846,"Duckett, George Floyd",The Sheriffs of Westmorland and the Early Sheriffs of Cumberland... Reprinted from the Transactions of the Cumberland and Westmorland Antiquarian... Society.,eng,Kendal,1879,lsidyv317cd0f0,,
nogenre.xlsx,014839849,"Duer, William Alexander","New-York as it was, during the latter part of the last century. An address, etc.",eng,New-York,1849,lsidyv35b07c55,,
nogenre.xlsx,014839850,"Dulcken, Henry William",Pictures of London With short descriptions by A. W. Dulcken.,eng,London,1892,lsidyv3560b0d0,,
nogenre.xlsx,014839853,"Dunkin, Edwin Hadlow Wise",The church bells of Cornwall: their archæology and present condition.,eng,London,1878,lsidyv317d32e2,,
nogenre.xlsx,014839855,"Dupin, François Pierre Charles","Narrative of two Excursions to the Ports of England, Scotland, and Ireland... Translated from the French... and illustrated by notes... by the Translator.",eng,London,1819,lsidyv359a2714,,
nogenre.xlsx,014839860,,Views about Durham.,eng,Durham,1842,lsidyv34f3950d,,
nogenre.xlsx,014839866,"Dykes, Thomas","On the Present Times. A sermon, etc.",eng,Hull,1820,lsidyv3560ae15,,
nogenre.xlsx,014839868,"Dymond, Robert, F.S.A","“Things New and Old,” concerning the parish of Widecomb-in-the-Moor and its neighbourhood. Edited by R. D.",eng,Torquay,1876,lsidyv34f16e4e,,
nogenre.xlsx,014839871,"Earwaker, J. P., John Parsons",Local gleanings relating to Lancashire and Cheshire. Edited by J. P. E. Reprinted from the “Manchester Courier.”.,eng,Manchester,1875,lsidyv32cf1fb4,,
nogenre.xlsx,014839874,"Eastman, Mary H., Mrs",Chicora and other regions of the conquerors and the conquered.,eng,Philadelphia,1854,lsidyv34f6f50e,,
nogenre.xlsx,014839875,"Eastman, Samuel C., Of Concord, N.H",The White Mountain Guide Book. Second edition.,eng,Concord,1859,lsidyv358d134a,,
nogenre.xlsx,014839876,"Easton, George","Travels in America, with special reference to the Province of Ontario as a home for working men.",eng,Glasgow,1871,lsidyv357a6ab8,,
nogenre.xlsx,014839879,"Ebbutt, Percy G",Emigrant Life in Kansas.,eng,London,1886,lsidyv3586bc93,,
nogenre.xlsx,014839880,"Eden, William T.; Mac Laughlin, E. Noel",The Island of Grand Cayman at the Jamaica Exhibition. Historical sketch and descriptive catalogue.,eng,Jamaica,1891,lsidyv34f6cf93,,
nogenre.xlsx,014839881,"Edgar, John F., Of Dayton, Ohio","Pioneer Life in Dayton and Vicinity, 1796-1840... Illustrated.",eng,Dayton,1896,lsidyv35838d87,,
nogenre.xlsx,014839882,,"Notes relative to the fortified walls of Edinburgh; with a copy of the proclamation issued by the Town-Council, on receiving the news of the battle of Flodden.",eng,,1829,lsidyv34f668b5,,
nogenre.xlsx,014839884,"Edmunds, Wilfred Hawksley",Winfield Manor: historical sketch.,eng,Chesterfield,1885,lsidyv3560ff94,,
nogenre.xlsx,014839885,"Edward Vii, King Of Great Britain",The New England Tour of His Royal Highness the Prince of Wales from the reception at the Massachusetts Line to the embarkation at Portland.... Third edition.,eng,Boston,1860,lsidyv34fadafc,,
nogenre.xlsx,014839886,"Edwardes, Charles",Rides and Studies in the Canary Islands... Illustrated.,eng,London,1888,lsidyv355d6ca5,,
nogenre.xlsx,014839888,"Edwards, E., Of Birmingham","Personal Recollections of Birmingham and Birmingham men. Reprinted from the “Birmingham Daily Mail,” with... additions,.",eng,Birmingham,1877,lsidyv309ebc84,,
nogenre.xlsx,014839889,"Edwards, George, Of Carlton Colville",The river Waveney: did it ever reach the sea via Lowestoft?.,eng,Lowestoft,1879,lsidyv32daf40d,,
nogenre.xlsx,014839890,"Egglestone, William Morley","The Weardale Nick-Stick; containing Snow Storms on the Weardale Mountains, and other local notches.",eng,Weardale,1871,lsidyv32d59f99,,
nogenre.xlsx,014839891,,"Eglinton's Handbook on Mashonaland: the country, and how to reach it. Illustrated.",eng,London,1892,lsidyv355a2ecc,,
nogenre.xlsx,014839896,"Ellet, Elizabeth Fries, Mrs",Summer Rambles in the West.,eng,New-York,1853,lsidyv35022130,,
nogenre.xlsx,014839897,"Elliot, Frances",Diary of an Idle Woman in Spain.,eng,London,1884,lsidyv359a1fcb -- lsidyv359a0885,,
nogenre.xlsx,014839898,"Elliot, William Hume",The Country and Church of the Cheeryble Brothers,eng,Selkirk,1893,lsidyv32cbb233,,
nogenre.xlsx,014839899,"Ellis, A. B., Alfred Burdon",South African Sketches.,eng,London,1887,lsidyv355d3f14,,
nogenre.xlsx,014839900,"Ellis, Alfred Shelley","Some Account of the Landholders of Gloucestershire named in Domesday Book, A.D. 1086.",eng,,1880,lsidyv30a2aa5b,,
nogenre.xlsx,014839903,"Elmes, James","Metropolitan Improvements... From original drawings by T. H. Shepherd, etc.",eng,London,1847,lsidyv31605dc7,,
nogenre.xlsx,014839904,"Elwell, Edward Henry",Portland and vicinity... Revised edition.,eng,Portland,1881,lsidyv3554a4d2,,
nogenre.xlsx,014839906,"Elwood, Anne Katharine, Mrs","Narrative of a journey overland from England, by the Continent of Europe, Egypt, and the Red Sea, to India; including a residence there, and voyage home, in the years 1825, 26, 27, and 28.",eng,London,1830,lsidyv3199dab4 -- lsidyv319960f6,,
nogenre.xlsx,014839907,,Handbook to the Cathedral Church of Ely... Edited and revised by C. W. Stubbs.... Twentieth edition.,eng,Ely,1898,lsidyv316a108a,,
nogenre.xlsx,014839909,"Emery, Sarah Anna",Reminiscences of a nonagenarian. Edited and illustrated by S. A. E.,eng,Newburyport,1879,lsidyv358c01e2,,
nogenre.xlsx,014839910,,The real Experiences of an Emigrant.,eng,London,1868,lsidyv34f88e60,,
nogenre.xlsx,014839911,"Emmons, Ebenezer","American Geology; containing a statement of the principles of the science, with full illustrations of the characteristic American fossils. pts. 1, 2, 6.",eng,Albany,1855,lsidyv354dfb54,,
nogenre.xlsx,014839912,"Emory, William H., William Hemsley","Notes of a military reconnaissance from Port Leavenworth in Missouri to San Diego, in California, including parts of the Arkansas, del Norte and Gila Rivers.",eng,New-York,1848,lsidyv34fb8d24,,
nogenre.xlsx,014839914,,"An Act for paving... and regulating the streets... and... public... places within the parish of Sculcoates, etc.",eng,Hull,1852,lsidyv31aeb239,,
nogenre.xlsx,014839915,,"An Act for watching and more effectually lighting... and otherwise improving the town of Kingston-upon-Hull, etc.",eng,Hull,1852,lsidyv34f5221f,,
nogenre.xlsx,014839916,,"An Act for better lighting and cleansing the town of Kingston-upon-Hull, etc.",eng,Hull,1852,lsidyv31af8ee3,,
nogenre.xlsx,014839917,,"The China Sea Directory, vol. I.... Fourth edition.",eng,London,1896,lsidyv31aa0566,,
nogenre.xlsx,014839918,,"The China Sea Directory. Vol. II.... Compiled in the Hydrographic Department, Admiralty. Third edition.",eng,London,1889,lsidyv354e0859,,
nogenre.xlsx,014839919,,The China Sea Directory. Vol. III.... Third edition. Compiled from various sources,eng,London,1894,lsidyv31a9cef4,,
nogenre.xlsx,014839920,,Supplement 1898... Corrected to 13th July 1898.,eng,,1898,lsidyv34f3839c,,
nogenre.xlsx,014839921,,"The West India Pilot. Vol. I. From Cape North of the Amazons to Cape Sable in Florida, with the outlying islands. Compiled by Captain E. Barnett.",eng,London,1883,lsidyv3588f4ac -- lsidyv35890764 -- lsidyv363c69fd,,
nogenre.xlsx,014839922,,"The West India Pilot. Vol. II. The Caribbean Sea, from Barbados to Cuba; with the Bahama and Bermuda Islands, and Florida Strait. Compiled by Captain E. Barnett.",eng,London,1887,lsidyv3588f771 -- lsidyv354e7fc5,,
nogenre.xlsx,014839923,,Report... on the Borough of Boston.,eng,Boston,1835,lsidyv3560705d,,
nogenre.xlsx,014839924,,Abstracts of Dorset Inquisitiones post mortem returned into the Court of Chancery in the reign of King Charles the First. Edited by Edward Alexander Fry and George S. Fry.,eng,London,1894,lsidyv30993712,,
nogenre.xlsx,014839925,,"Inhabitants of Birmingham, Edgbaston and Aston, possessing goods to the value of ten shillings and upwards in the year 1327. Being a list of persons taxed to the amount of a twentieth of their movables, as a subsidy for the defence of the kingdom against the Scotch. Extracted from the original roll in the Public Record Office, by W. B. Bickley.",eng,Birmingham,1885,lsidyv31a0450c,,
nogenre.xlsx,014839926,,"Survey of the Borough and Manor, or Demesne Foreign, of Birmingham, made in... 1553 Translated from the original document... in the Public Record Office by W. B. Bickley. With notes and an introduction by Joseph Hill, and a conjectural plan of Birmingham at that time.",eng,Birmingham,1891,lsidyv30b4b8b1,,
nogenre.xlsx,014839927,,"Table of Distances in Russia, Central Asia, and India. Compiled at the Intelligence Branch of the War Office, May 1885, by Lieut. Wisely.",eng,London,1885,lsidyv32d2019b,,
nogenre.xlsx,014839928,,Précis of Information concerning Zululand. With a map. Prepared in the Intelligence Division of the War Office. Corrected to Dec. 1894,eng,London,1895,lsidyv35b73453,,
nogenre.xlsx,014839929,,"British Road Book. Vol. I.... Edited by Frederic W. Cook... Second edition, revised and enlarged.",eng,London,1893,lsidyv32bfac21,,
nogenre.xlsx,014839930,,"An Epitome of the Population of the Counties in England according to the returns in 1821, of the population of boroughs and towns intended to send Members to Parliament under the Bill for Reform, etc. MS. note.",eng,London,1831,lsidyv354fd0af,,
nogenre.xlsx,014839931,,England's Lakeland. A tour therein. Illustrated by coloured pictures and woodcuts.,eng,Windermere,1877,lsidyv3191121d,,
nogenre.xlsx,014839938,"Etting, Frank M","An historical account of the old State House of Pennsylvania, now known as the Hall of Independence... With... illustrations.",eng,Boston,1876,lsidyv358d06a2 -- lsidyv34fcd529,,
nogenre.xlsx,014839939,"Eustace, John Chetwode","A letter from Paris to G. Petre, Esq.",eng,London,1814,lsidyv34ee9962,,
nogenre.xlsx,014839940,"Evans, George Greenlief","Visitors' Companion at our Nation's Capital. A complete Guide for Washington, and its environs. With... illustrations... Edited by the Publisher.",eng,Philadelphia,1892,lsidyv35b18bb3,,
nogenre.xlsx,014839942,"Everitt, William",Memorials of Exmouth.,eng,Exmouth,1883,lsidyv359a9524,,
nogenre.xlsx,014839943,"Eyton, Robert William","A key to Domesday, showing the method and exactitude of its mensuration, and the... meaning of its more usual formulæ. The subject being... exemplified by an analysis and digest of the Dorest Survey.",eng,London,1878,lsidyv316c64e6,,
nogenre.xlsx,014839948,"Faithfull, Emily, Miss",Three Visits to America.,eng,Edinburgh,1884,lsidyv3587000c,,
nogenre.xlsx,014839949,"Faithfull, Emily, Miss",Three Visits to America.,eng,New-York,1884,lsidyv358210b1,,
nogenre.xlsx,014839950,"Falconer, Randle Wilbraham","List of charters, etc. connected with the city of Bath.",eng,Bath,1858,lsidyv31964923,,
nogenre.xlsx,014839956,"Farini, Gilarmi A., [william Leonard Hunt.]","Through the Kalahari Desert. A narrative of a journey... to Lake N'Gami and back.... Illustrations, etc.",eng,London,1886,lsidyv35b8f551,,
nogenre.xlsx,014839958,"Farmer, John","An historical sketch of Amherst, New Hampshire, etc.",eng,Amherst,1820,lsidyv358bf269,,
nogenre.xlsx,014839960,"Farnham, Thomas Jefferson","Travels in the Great Western Prairies, the Anahuac and Rocky Mountains, and in the Oregon territory.",eng,New-York,1843,lsidyv35555c16,,
nogenre.xlsx,014839961,"Farnham, Thomas Jefferson","Travels in the Great Western Prairies, the Anahuac and Rocky Mountains, and in the Oregon territory.",eng,Ploughkeepsie,1843,lsidyv350233c2,,
nogenre.xlsx,014839963,"Farrar, Maurice",Five years in Minnesota. Sketches of life in a western state.,eng,London,1880,lsidyv35813868,,
nogenre.xlsx,014839966,,"Subsidy Roll for the Hundred of Faversham. Aº 14, Henry VIII. Transcribed by J. Greenstreet. Reprinted from “Archæologia Cantiana.” vol. XII.",eng,London,1878,lsidyv3560da88,,
